@id	name	highway
846779436	EspaÃ±a Boulevard	primary
846779438	Palawan Street	residential
846779439	M. Earnshaw Street	tertiary
846779440	G. Tuazon Street	tertiary
846779441	G. Tuazon Street	tertiary
850116551	Libby Drive	residential
851327000		path
851327001	President Quirino Avenue	primary
851327002	President Quirino Avenue	primary
851327003	President Quirino Avenue	primary
851327004	San Marcelino Street	secondary
851327005	President Quirino Avenue	primary
851327006	President Quirino Avenue	primary
851327007	President Quirino Avenue	primary
851327008	Angel Linao Street	secondary
851327010	President Quirino Avenue	primary
851327012	Nakpil Street	residential
851327013	President Quirino Avenue	primary
851327015	President Quirino Avenue	primary
851328576	President Quirino Avenue	primary
851365487	Roxas Boulevard Service Road	tertiary
859916980	Alfonzo Mendoza Street	secondary
859916981	Felix Huertas Street	tertiary
859916982	Laguna Street	residential
859916983	T. Mapua Street	tertiary
861271369	A. Estrada Street	secondary
861271370	Padre Faura Street	tertiary
861271371	Leon Guinto Street	tertiary
863466472		secondary_link
863467423	Ayala Boulevard	secondary
863467426	Natividad Lopez Street	tertiary
863467427		secondary_link
863467428	D. Romualdez Senior Street	secondary
863467429	Ayala Boulevard	secondary
863467430	Ayala Boulevard	secondary
863467432		footway
863467433	Ayala Boulevard	secondary
863467434	D. Romualdez Senior Street	secondary
864517996	President Quirino Avenue	primary
864517997	President Quirino Avenue	primary
864855545		footway
866818514	Roxas Boulevard	trunk
874956262		motorway_link
874956263		footway
874956264		footway
874956265		footway
874956266		footway
874956267		footway
874956268		footway
874956269		footway
874956270		footway
874956271		footway
874956272		footway
874956273		footway
877494410		footway
877495083		footway
879137749		footway
879137750		footway
879140339		footway
879140340		footway
879145477		footway
879147757	Barreto Street	residential
879147758	L. Certeza Street	residential
879147760	Road 2	residential
879147761	Obrero Street	residential
879147763	Lorenzo de la Paz Street	residential
879147767	Santo NiÃ±o Street	residential
879148179	Jesus Extension	service
880863568		service
880863569		service
880863570		service
880863571		service
885355751		service
885355752		service
885355753		service
885355754		service
885355755		service
885355756		service
885355758		service
885355759		service
885363421		service
885363422	MICT South Access Road	service
885363423	MICT South Access Road	service
885363424		service
885363425		service
885363426		service
885363427		unclassified
885363428		unclassified
885363429		unclassified
885365953		service
885365954	MICT South Access Road	unclassified
885365955		service
885365956	MICT South Access Road	unclassified
885404218		service
885567876		service
885567877		service
885567878		service
885729036		footway
885729037		steps
885729038		footway
885729039		steps
885729040		footway
885756339		service
885756340		service
885756341		service
885756342		service
885759397		service
885759398		service
885766558	Tayuman Street	primary
885797891		service
885797892		service
885802515		service
885804657		service
885804658		service
885806892		service
886876093	Imaculada Street	residential
886915256		service
886934379		footway
886934380		footway
886934381		footway
887440129	San Andres Street	residential
887440130	Perlita Street	tertiary
887494683	R.S. Cristobal Street	residential
887494684	R.S. Cristobal Street	residential
887516652	Amparo Street	residential
887516653	Moreno Compound Driveway	service
887526840	Alabastro Street	residential
887526841	Granate Street	residential
887526842	Alabastro Street	residential
887770423	Blumentritt Street	secondary
887770424	Blumentritt Street	secondary
887779608		secondary_link
888039672	San Diego Street	residential
888124280	Musa Street	service
889101552	"Roberto S. Oca, Senior Avenue"	tertiary
889101553	"Roberto S. Oca, Senior Avenue"	tertiary
889132289	Pamana Street	service
889132290		residential
889169826	NYC Village Road	residential
889182817		service
889182818		service
889182819		service
889182820		service
889182821		service
889187089	Felix Huertas Street	unclassified
889307077		service
889307078		residential
889346050		service
889434614		primary_link
889448161		service
889448162		service
889455687		service
889456238		service
889456239		service
889459398	16th Street	service
889513606		footway
889533840	Muelle de San Francisco	service
889533841		service
889533842	Chicago	service
889534625	"Roberto S. Oca, Senior Avenue"	service
889538282		service
889558925		footway
889564884		service
889954874		service
889954875		service
889954876		service
889954877		service
889954879		service
890163343		service
890163344		service
891792123		service
891792124		service
891792125		service
891792126		service
891792127	"Roberto S. Oca, Senior Avenue"	service
891792128	"Roberto S. Oca, Senior Avenue"	service
891828448		service
891828449		service
891840188		service
891865355		service
891865356		service
891865357		service
891865358		service
891890715	Roxas Boulevard	trunk
892147093		service
892208268		service
892221815	Padre Burgos Avenue	secondary
892677279	Street 30	service
893016818		service
893016819		service
893029780		service
893280262	Ambrosio Lorenzo Junior Street	tertiary
893281969		service
893287667		service
894142909	Sulu Street	residential
894143806	Bulacan Street	residential
894146829		footway
894165890		service
894165891		service
894169546	Josefina Street	residential
894173361		pedestrian
894173822		pedestrian
894178996		service
894180060		service
894184059		service
894188815		residential
894190846	Callejon B	residential
894194150		service
894195283		service
894195284		service
894197955	Concepcion Street	residential
894197957	San Perfecto Street	residential
894197959	Santa Clara Street	residential
894198712		service
894198713		service
894200612	La Paz Street	residential
894202510	Main Street	residential
894202526		service
894202869		service
894202870		service
894203009	G Street	service
894204914		service
894204938		service
894205320		service
894205465		service
894206461		residential
894207026		service
894207027		service
894207028		service
894207029		service
894207701		service
894207752		service
894208314		service
894208315		service
894208885		residential
894209796		pedestrian
894210790		residential
894211360		pedestrian
894211742		footway
894214206	Pax Street	residential
894215055	Camba Extension Street	pedestrian
894215423		service
894220629		service
894221321		service
894222917		service
894224084		service
894225463		service
894226929		pedestrian
894229040		residential
894229518		service
894229519		service
894229520		service
894229521		service
894229522		service
894233824		service
894235903		service
894236306		service
894236504		service
894238105	Alley 1	pedestrian
894243935		pedestrian
894245483		service
894245656		service
894247831	Callejon K	residential
894248087	Ada's Park	residential
894248106		service
894249017	Tridega Street	service
894249252	LRS Street	residential
894250705	Callejon L	residential
894250917	Tirso Cruz Street	residential
894251420		service
894251814		service
894251828		service
894251859		service
894252088	Private Alley 3	footway
894252577	Kusang Loob Street	pedestrian
894252709		residential
894253469	Patria Street	residential
894254369	Paris Street	footway
894255733	Arvaza Street	residential
894255958		service
894258022		service
894258066		service
894258392		service
894258983		service
894260029		footway
894260317		service
894264606	Calvin Street	residential
894266747		service
894268459		service
894269609	J. B. Roxas Street	pedestrian
894275761		service
894295939		service
894301134		service
894301150		service
894311175		residential
894315708		pedestrian
894318851	Dayang Street	residential
894319905	Block 19	pedestrian
894321608	Barrio Kapampanga	residential
894324137		pedestrian
894341268		footway
894342779		footway
894349730		residential
894430767	Perez Street	tertiary
894444520		residential
894446192		service
894447209		service
894448503		service
894448504		service
894450230	Saint Mary Street	pedestrian
894450231	Saint Mary Street	pedestrian
894452034	Zabala Street	residential
894452951	Dalandan Street	residential
894455573		service
894455574		service
894455575		service
894455576		service
894456013		service
894456014		footway
894456015		service
894456060		residential
894457742		service
894458473	J. Planas Street	pedestrian
894459357	5th Old Torres Street	pedestrian
894459531		footway
894461184		service
894461214		service
894461773		service
894462461		service
894463434		service
894463570	Eskenita Street	service
894463672	Baldwin Street	service
894463945		service
894464233		residential
894464256		residential
894464637		pedestrian
894465001	Mithi Street	service
894469496		residential
894471159	Cordero Street	residential
894471163	Santisima Trinidad Extension	residential
894472204		pedestrian
894472205		unclassified
894472747		service
894472795		pedestrian
894472834	Luisto Street	residential
894473324		service
894474314	Road 2	residential
894474315	Road 3	residential
894474335	Macopa Street	pedestrian
894475124		service
894475789		service
894480746	Iridium Street	residential
894484173		service
894485134		service
894488145	Elena Street	residential
894489416	JimÃ©nez II Street	residential
894490847		residential
894494311		service
894495754	Rein Street	residential
894495906		service
894497438		service
894497756	Gerardo Street	residential
894497803		service
894499257		service
894499486		service
894499560		service
894499730	Valdez Street	residential
894501344		service
894501345		service
894509312		service
894510432		service
894511127		service
894516589		service
894516590		service
894518154		service
894518282		service
894518283		service
894523843	Arellano Street	residential
894523844	Arellano Street	residential
894523845	Arellano Street	residential
894528007		service
894529024		residential
894529612		service
894530139		service
894530141		service
894532838		service
894533553		service
894534308		footway
894534967		service
894535005	Santiago de Vera Street	residential
894535401		service
894536407		service
894536744		pedestrian
894536861		pedestrian
894540048		pedestrian
894542215	Kusang Loob Street	pedestrian
894543335		footway
894549169		service
894552525		service
894552526		service
894555965		service
894557007		residential
894557330		residential
894561975		service
894564006	3rd Street	residential
894568403		service
894570158		footway
894572629		service
894578270	G. de Rivera Street	residential
894588860	Mindoro Street	residential
894590664	Rosarito Street	residential
894593996		service
894595075		footway
894595089		service
894595931		residential
894596324	Eusebio Street	residential
894607311		footway
894608537		footway
894615397		service
894617197		footway
894619727		service
894622379		residential
894622490		service
894622491		service
894637063		footway
894641170	Bougainville Lane	residential
894793816		service
894797943		footway
894800900		pedestrian
894800901		service
894801185		service
894803160		service
894803196		residential
894803367		service
894807023		service
894808118		service
894809027		pedestrian
894812206		service
894816504	Aceite Street	residential
894816797	Macamisa Street	residential
894818120		service
894819465		service
894821266	Josefina â¡ Street	residential
894822245		service
894822930		service
894823238		service
894823989		service
894828958		service
894834447		pedestrian
894838664		service
894838930		pedestrian
894838989	Sampaguita Alley	service
894840335		residential
894841632		unclassified
894844389		service
894847703		service
894847704		service
894847705		service
894847706		service
894849257		service
894849258		service
894849588		service
894874662		service
894876751	Aragon Street	pedestrian
894881773		service
894882149		service
894884680		residential
894884919		pedestrian
894884920		pedestrian
894885282		pedestrian
894885283		pedestrian
894885456		service
894887269		pedestrian
894888014		service
894888434		path
894889169		service
894890329		pedestrian
894891016		pedestrian
894892213		residential
894894603		path
894895083		residential
894895859	Ducepec Street	residential
894897090		service
894902348		footway
894905711		pedestrian
894926416	Barrio Banting Street	residential
894930426		service
894933161	San Lazaro Street	tertiary
894940905		service
894945041	Prudencia Street	pedestrian
894945529	Jonathan Street	pedestrian
894946051	Arnold Street	pedestrian
894946818	Arnold Street	pedestrian
